shipment_id,order_id,warehouse_id,carrier,tracking_number,shipped_date,delivered_date,shipment_state
fe66d9fd-8248-4c34-b7ac-bc107de2d771,6b0f1577-5e49-4510-8719-5f4f3913ad51,2f1e95b4-aa81-4b55-926d-70531f59528d,fedex,1Z285DI5885198953,2024-04-25,2024-04-26,delivered
f000515b-418a-417e-9a5f-0bc87e3ffb45,17dffede-e134-4b08-ab9f-3c15f265dd3d,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z434OW0850162126,2023-06-13,2023-06-16,delivered
1a75718e-c610-4631-9e07-f6d3a9f04087,c2673cc3-71f3-4d64-8c81-e762c969a8b9,17c4e490-aea6-450e-8341-edd09cb436b7,fedex,1Z372VT9181035834,2023-05-31,2023-06-01,delivered
341c26a6-8db6-481e-8ae5-3b7ac3b60314,df038a87-c936-4144-83dd-f6a6925bf184,17c4e490-aea6-450e-8341-edd09cb436b7,dhl,1Z040FX6940594167,2023-06-08,2023-06-18,delivered
a6d53215-aeca-4b68-ba39-baaefa4c2aaf,21d0dcef-7cb4-4576-99aa-5f188e1ec84e,3b5e3aa9-ba0f-4938-8883-41d61182dc94,ups,1Z364CQ8095255786,2024-04-14,,in_transit
7d09f80d-e9c8-4d55-bdcb-4bfb632d4487,fa6b2ef0-d86b-49c3-8483-7f6bb855f5d4,3b5e3aa9-ba0f-4938-8883-41d61182dc94,ups,1Z214TD9893916483,2023-06-23,2023-06-28,delivered
3e6abd8e-435a-4ecc-9946-f17ab2fc10ee,6877474a-d513-48a5-a4de-e5059f153da3,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,amazon_logistics,1Z784NX5841702697,2024-04-06,2024-04-12,delivered
65b4f050-e375-4dde-8388-81fc8cc6a8f9,f186e5ff-1ddb-40b2-86e1-15d97cd4aa69,bf354916-9528-4db9-8189-f6524573c41b,usps,1Z212YY5770769387,2023-09-26,2023-10-04,delivered
567d627a-b342-4a65-9f6f-5b15d9b3407e,a6fcacf3-ad7c-46b7-93e5-f4a268503825,90d6c40d-10d6-432b-99fe-bd1448f1aa57,amazon_logistics,1Z375GM7815973945,2023-10-23,,in_transit
fc40d713-0b2c-4f69-828c-2aa339fafb52,972b4cbf-e300-40db-9a3d-646c4a3977d0,414c90e8-1f79-4fac-aa23-cea655b18828,amazon_logistics,1Z251AE0680292902,2024-04-10,2024-04-19,delivered
0ba6b460-2820-4e8e-8ce3-54021b8501a8,e2f64f1b-838b-4119-8a2e-3e765e972fd8,3b5e3aa9-ba0f-4938-8883-41d61182dc94,ups,1Z967SE5711608830,2024-04-30,2024-04-30,returned
fc9cfb44-1839-461e-ad57-5bba26870c14,9e24383a-081c-45e4-9f7f-5d1861665d4a,ab993ac2-3403-4413-88ca-adf00cee0973,ups,1Z603WB8427017694,2023-04-21,2023-04-28,delivered
efb5dedc-e0be-4b6e-b931-13f2ef035be9,def9759e-55af-405e-b4b6-cdc0cfec2f7f,bbc4323f-7fdc-4913-8813-74f66d90fbff,fedex,1Z865SQ5815546236,2023-01-16,2023-01-21,delivered
d74085e3-bd1b-4945-a783-60f4922b486e,12f72a5d-e66e-4e54-b23e-ebdb190dddab,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z537PZ1820356686,2023-02-08,2023-02-11,returned
e8402e7d-6bd7-44a9-858c-14e3d8553e97,e0c34c1f-fbd1-499f-a337-ab12b0c37d17,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z770RE0027312603,2024-04-29,2024-04-30,delivered
6c03e355-c495-4400-9aa5-013a6ccc9acb,4f718d5c-f77c-43c4-ac10-8b414b4c81ab,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z155TO6303208904,2023-12-21,2023-12-24,delivered
3eca3235-04e3-4ed5-b284-28c1ce1a1645,66638a87-1108-4695-b4c1-ed1937e46d14,17c4e490-aea6-450e-8341-edd09cb436b7,usps,1Z974YF9314576694,2023-03-22,2023-03-26,delivered
647cd519-4308-40c9-8f87-40297f12ca5e,6493b3dd-5db7-4f61-9cfb-e4940a0e428c,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,fedex,1Z261FB3640800580,2023-03-18,2023-03-28,delivered
ddac0036-cc88-4e44-9a7b-2fededf443e2,18c0ecc0-99eb-4425-9a7f-03fa1df27991,bbc4323f-7fdc-4913-8813-74f66d90fbff,usps,1Z734DH3137416111,2024-03-31,2024-04-10,delivered
018e1d9c-1a43-422c-a5fd-c4e240c26c19,f961c107-05c3-4139-8913-1f8e6d718d49,90d6c40d-10d6-432b-99fe-bd1448f1aa57,usps,1Z501QF5140180317,2023-03-15,2023-03-18,delivered
785af6dd-015a-4c61-91fd-31f3d8dee1e4,d078504a-53cc-44f1-9ab5-7f6559c45b85,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z077VH5602520670,2024-04-16,2024-04-22,delivered
9a775a3f-5f14-4b79-9436-e9d5ba57d77a,4bba904d-31d8-4cff-9f3e-70e93a5d647a,fa42ec50-bf62-41ae-851d-68ee160f73ae,ups,1Z882RO1778683812,2023-08-22,2023-08-29,delivered
66b85b98-b4fb-4942-ad8c-e4480acdfff9,d7eba269-fb07-46b7-af0f-8383bedf8bc5,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z473JH3859307947,2023-07-03,,in_transit
10bbc8df-e142-4391-8b31-86f1fa07e02f,81fcffff-4b81-4909-8aa1-f54a4b63a053,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z872PU2269665351,2023-10-04,2023-10-11,delivered
5bf186c8-0731-42ab-a8e5-38b04d25c829,ea6c40ca-098b-43db-b2f0-9535ce7ed5cb,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z272BN4463440234,2023-05-16,2023-05-20,delivered
c65fa929-71bb-4fa8-90af-a5abcaf81826,c79ff341-761b-40e9-9eb8-1e6a5bd1d19a,90d6c40d-10d6-432b-99fe-bd1448f1aa57,fedex,1Z391DF4021157904,2023-08-07,2023-08-13,delivered
098b1e07-d20d-47d7-badc-f0e21864c353,e49a0dc7-aaf1-4844-a5bf-4f84c6f7d346,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z256XS5000541940,2024-03-26,2024-03-30,delivered
1319244f-a4a3-4b95-bd04-8473d1dbcf5e,dbe83634-4ac9-4fb9-826a-5b914a6f708a,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z649QY7842170134,2024-04-13,2024-04-19,returned
00c9dd5d-70f9-4456-a671-1deb80f4485a,7bca0ffc-3eb2-43e2-8a7c-b502ae25b7b4,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z691MR1376671061,2023-06-09,2023-06-11,delivered
18d07469-32ac-4f50-acdb-e45af999277c,c73177fd-da2f-463b-b3fe-8fd18486fc4b,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,amazon_logistics,1Z516ST1667003962,2023-11-16,2023-11-25,delivered
5488385b-f2d1-47a8-a471-bc8a05807eb1,0b7c2d61-347f-46f3-ab10-3c1f90ef0ce8,414c90e8-1f79-4fac-aa23-cea655b18828,fedex,1Z278MR8036633651,2023-08-26,2023-09-01,delivered
447f4fb3-d661-49ea-b026-a6d459f595b8,c5ac6ff6-f5fb-4403-8411-675bd877361a,bbc4323f-7fdc-4913-8813-74f66d90fbff,fedex,1Z345XS9753600924,2023-12-19,2023-12-23,delivered
95e9a2d5-0bfc-48d5-88b0-deab2faea8d8,ac852088-0791-4fce-9786-674a3f9d344a,ab993ac2-3403-4413-88ca-adf00cee0973,dhl,1Z685GT0189864169,2023-06-29,2023-07-03,delivered
bcaec937-934b-475e-a123-55327fa540a9,5922d554-10b5-4ec1-8739-741f3673b365,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,usps,1Z721WY8162740173,2023-05-10,2023-05-17,delivered
e0eeaaf9-d6b9-427e-8315-c6905d141726,738859a5-189b-416e-93de-1be0c326bfbe,fa42ec50-bf62-41ae-851d-68ee160f73ae,dhl,1Z195GI6837778363,2023-02-08,2023-02-17,delivered
41bf17e9-c567-44f8-8bb8-10a9bbc6d4ee,35d8f697-557e-4c65-bfcb-291d7633b5ba,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,dhl,1Z356HB2914398876,2024-01-02,2024-01-09,delivered
bc60e731-9341-4048-8a62-aa6c04daf7d9,b69bc1bc-bf17-4261-8a64-66c0fba355ab,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z250UL4116884497,2023-05-08,2023-05-11,delivered
af223bdb-067e-4112-b944-7ac9727e99fa,89394689-cf58-41e1-bf99-9d02d554b97d,186252aa-ede5-4d43-ae8c-afa67e2d2f41,dhl,1Z648QA3286232325,2023-03-01,2023-03-04,delivered
14911ab5-81d1-46d9-9c2f-10da47138cdd,634c57dd-aa98-4142-bbe4-e046dc39be03,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,fedex,1Z434RB8836954063,2023-10-12,2023-10-21,delivered
21cc888d-b199-4594-bcbc-10bb31243dac,78013119-8a4c-480c-8108-a2addfbfa894,ab993ac2-3403-4413-88ca-adf00cee0973,usps,1Z566SQ4674627663,2023-07-31,2023-08-01,delivered
7a171e9a-973d-41b2-b6d9-a1168c1d000e,8fac1f45-f059-4b18-a6ee-a2a2f308a9cd,3b5e3aa9-ba0f-4938-8883-41d61182dc94,fedex,1Z868YX0935207703,2023-01-25,,in_transit
4ee00389-16c4-4461-9374-a14633d23d24,e74b87cc-5fb2-442a-8072-374028254974,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,fedex,1Z881CR2341233177,2024-01-31,2024-02-06,delivered
0fe82a1c-880d-4574-b861-00edaa17be2e,998dc442-e648-406e-be83-b420f2f81c01,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z045LG0926312838,2024-02-18,2024-02-20,delivered
12cfcef0-9496-4409-b076-cd874714a0c3,bdcb7837-cdfc-4de0-9309-f662b4e02620,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z359EC3342893156,2023-12-28,2023-12-29,returned
1fc41334-8e2e-4570-ad50-5917ae3cc9bf,5bc6f1ac-cd5c-4cb6-8ef8-0c26a047f7bc,675870cd-1868-4277-aeba-578addec8838,usps,1Z117QS0247079056,2023-08-18,2023-08-27,delivered
d9e06513-a634-4300-9163-228f2500026c,0d297b87-c857-4c75-adde-159ea8898d89,414c90e8-1f79-4fac-aa23-cea655b18828,usps,1Z588BC1126927834,2024-03-24,2024-04-02,delivered
67bae190-b8dc-4f83-97b5-8d018bb82aa0,227edd4d-8475-4f6f-8359-999ffb8afc22,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z980WI6195381181,2023-01-12,2023-01-13,delivered
820a1adc-d12d-4612-b72b-124ed7855dd5,d7a2a5f7-e90f-4925-be32-40ca7dbf847e,3b5e3aa9-ba0f-4938-8883-41d61182dc94,ups,1Z398PX0170188939,2023-08-08,2023-08-17,delivered
fbf48427-b693-4d18-ab0d-a4abd17e5890,3c62048b-fcc1-4df9-92bc-38f251c7ea1a,bf354916-9528-4db9-8189-f6524573c41b,ups,1Z230VJ6922526111,2023-11-26,2023-11-29,delivered
bac0da98-e201-43cc-8b3b-509e93dbc185,185a5cdd-4654-4e90-88d1-4001367bbfcb,fa42ec50-bf62-41ae-851d-68ee160f73ae,usps,1Z688ND3242992127,2024-02-26,2024-03-04,delivered
f167153c-9b23-4d7a-83ff-1e9d3f08858b,f7c7d3a6-f3c0-474a-879b-adc176b9d169,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,usps,1Z364NS8402566390,2024-03-10,2024-03-12,delivered
6d88b57d-a410-43f5-a192-b655ed69a8d7,2caf6fd3-f083-4faf-ba8c-a384e0e9c1e1,bf354916-9528-4db9-8189-f6524573c41b,usps,1Z681ZB1307714113,2023-11-05,2023-11-15,delivered
5ebce1ab-9a6b-41a3-adeb-000faf79428a,acccf69f-9fb6-47a5-8e7f-fefaafcea3f0,3b5e3aa9-ba0f-4938-8883-41d61182dc94,usps,1Z337JZ5666139006,2023-11-25,2023-11-30,delivered
b6ed1e26-2c4a-4cce-8f99-b513e2e4f812,9d78167d-a5cf-4131-9299-5a7522bd264f,3b5e3aa9-ba0f-4938-8883-41d61182dc94,usps,1Z318PM8892411787,2023-10-03,2023-10-07,delivered
a7870363-809c-4a14-804d-c3d6152bb147,ffd79ab4-0dbb-4c4d-aaeb-b5db048c1e44,bf354916-9528-4db9-8189-f6524573c41b,fedex,1Z978QD5068861222,2024-01-12,2024-01-22,delivered
ddde6067-d9ef-4c18-8c92-621a1d875a03,9dd067ae-5ba8-48b8-b1e1-425149575435,bf354916-9528-4db9-8189-f6524573c41b,usps,1Z747ZP5594548623,2024-01-17,2024-01-25,delivered
e3555a55-1a96-4895-9f0e-fedadcaa150e,28afc00d-89db-4902-a706-c93c6fb28d66,90d6c40d-10d6-432b-99fe-bd1448f1aa57,amazon_logistics,1Z712HF4286046303,2024-03-24,2024-03-31,delivered
4b5c30b1-f4ac-4970-a1c4-fa3c31de19c5,d8be5f15-fabe-4ae4-91b7-8bf7dbd221db,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,usps,1Z438MN2887483868,2023-08-26,2023-08-27,delivered
0a4314f7-cf47-4eae-9b92-241ee5fab333,81bf85b8-7eff-4691-bf19-208866aa112d,bbc4323f-7fdc-4913-8813-74f66d90fbff,fedex,1Z316QW9271250083,2024-04-17,2024-04-27,returned
8c97fd7e-5372-4fd4-9d2f-e7a13ff845b5,1f8e20af-2310-4e52-ae0a-33e9a61f1216,675870cd-1868-4277-aeba-578addec8838,ups,1Z941EL5002453543,2023-10-23,2023-11-01,delivered
c73a3dab-522c-436b-8c44-b796211a0b27,212a9b11-3838-47b7-8bbb-76d6bf0e3b97,bf354916-9528-4db9-8189-f6524573c41b,ups,1Z013BM2904658037,2023-09-13,2023-09-15,delivered
5b51b04d-ad60-43b6-ba0a-d536a2bc661a,c1213f3c-3f1e-4e55-8aac-d623f72eb407,fa42ec50-bf62-41ae-851d-68ee160f73ae,usps,1Z280GL0228635756,2023-12-17,2023-12-24,delivered
c24ad3bc-1a37-4673-8d53-a80c8deb2fa1,81942968-5947-4258-b101-995f446630d5,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z704EP1426438246,2023-09-05,2023-09-08,delivered
36e6a725-07ef-4e28-9640-72de69e253d0,2eb021b7-512b-411a-b7bc-516a3f3b5a5e,675870cd-1868-4277-aeba-578addec8838,ups,1Z559JZ2496894139,2023-12-05,2023-12-11,delivered
43e9b7ba-803b-4e00-be1a-abaab0d4e52e,66da1db6-ad6f-45c1-a795-8a4252b2ba8d,186252aa-ede5-4d43-ae8c-afa67e2d2f41,fedex,1Z691GY4111325796,2024-02-27,2024-03-08,delivered
ae01189c-e657-4c49-aac3-c1140dbdc270,7e98b8e2-d849-4c35-a147-4d7c1783dc1f,bbc4323f-7fdc-4913-8813-74f66d90fbff,fedex,1Z622UI5371836753,2024-03-18,2024-03-27,delivered
5b89824c-1fe1-44d1-ac8d-9088a21cc797,fbac43ef-1690-4cba-b512-8d1c9815e7a0,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,dhl,1Z250RE0961043066,2023-10-02,2023-10-08,delivered
5a7073c7-8917-4882-bac1-5fe233977bff,c9c1e5e7-2b75-4390-baf8-b698b0d7a7c6,fa42ec50-bf62-41ae-851d-68ee160f73ae,fedex,1Z164WN9269024987,2023-11-01,2023-11-02,returned
c808f9f4-d6fa-4539-ac03-99c9011c9340,3391b1ab-0c16-4c25-96f4-1a5dda802544,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,fedex,1Z031DB3752479574,2023-10-30,2023-11-03,delivered
a21a3e9b-6beb-44b8-8868-735904271438,e68ea92c-fb84-4e61-b347-8158cc4e5173,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z530IK1420337605,2024-01-22,2024-02-01,delivered
65c42f9c-f97a-437f-98ce-fef5c15a3c63,64c5bc8f-5e2e-453a-a969-f62826d30853,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z846DY7955442892,2024-02-19,2024-02-20,delivered
e8320c11-8b56-4c07-b53c-358da22a1da9,4df9cd24-8d39-4279-adbd-5504ee0705d6,bbc4323f-7fdc-4913-8813-74f66d90fbff,dhl,1Z681BZ7090426093,2024-02-23,2024-02-28,delivered
ea1889d4-1211-4354-afd5-fcf0fa005f2e,1dcea748-820a-4336-95ae-1e8f95243465,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z368SB6140017406,2023-05-18,2023-05-28,delivered
029cd721-3d0d-4f84-9b02-c1e491aab4a3,d557fd20-5d12-4ab8-a0f3-961fc1c15d1d,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,dhl,1Z339HU6910190552,2023-05-18,2023-05-26,delivered
c9178b9a-8399-48f7-aa00-8369c47e5297,1cf13485-51ec-4670-9ca6-952aa7f91030,675870cd-1868-4277-aeba-578addec8838,fedex,1Z708YM7910861835,2023-08-18,2023-08-27,delivered
3178a332-118a-4bbc-8100-e4356cf00254,059ece42-965e-45de-8a18-11ec6b26c7d9,675870cd-1868-4277-aeba-578addec8838,fedex,1Z343EF0935328285,2024-03-22,2024-03-26,returned
b7a2957f-d005-4b9a-aca0-256f0f46e9ce,7e6e4b80-2198-4f08-aef9-fc6f7c0fc308,186252aa-ede5-4d43-ae8c-afa67e2d2f41,usps,1Z084HZ0892439942,2024-02-17,2024-02-21,delivered
5e086606-1d8a-4379-a609-a969eb5eda13,d0ff3a6f-4ab4-418c-af40-e4f73eafce39,675870cd-1868-4277-aeba-578addec8838,ups,1Z145TS6511542617,2024-03-04,2024-03-13,delivered
ef6d2022-d836-46e5-9093-42578160423c,9ad54b8e-6d0d-41bd-9923-40f16427b5b0,90d6c40d-10d6-432b-99fe-bd1448f1aa57,ups,1Z727UP9946803699,2023-07-22,2023-07-25,delivered
b88370b6-141b-4d7d-a238-cd997c8406e6,4faaa377-7433-4845-98b6-25c7b7415b5f,675870cd-1868-4277-aeba-578addec8838,usps,1Z517HZ4786884130,2023-04-16,2023-04-26,delivered
42eccf01-cc46-4298-b7a2-78429f52b25f,ab7c6a63-9115-49d0-b582-0c32b3e55d31,90d6c40d-10d6-432b-99fe-bd1448f1aa57,usps,1Z528BC4544990160,2024-02-14,2024-02-22,delivered
1e9e7358-9572-4866-8c38-eb751acb8387,8d9aaf5d-6753-4354-9644-27bcaea1ed66,675870cd-1868-4277-aeba-578addec8838,fedex,1Z269CB1031362683,2024-03-22,2024-03-31,delivered
0047b99b-1b23-4630-8b3f-4a61715a2426,0ed3e8c7-7679-4491-a49c-3421099e9c1f,675870cd-1868-4277-aeba-578addec8838,ups,1Z089VK8327804760,2024-04-24,2024-04-26,delivered
56c5ef2b-2cb9-4901-8242-d4fd225267f3,095c625a-f365-4de0-a4b9-24281d17a6a0,3b5e3aa9-ba0f-4938-8883-41d61182dc94,fedex,1Z996OC7925175855,2024-02-17,,in_transit
e3ea9c42-bfd9-4d39-926b-7a1a1a8a4615,560e43f7-a7ac-49c3-b5f7-f33917562cb4,bf354916-9528-4db9-8189-f6524573c41b,fedex,1Z229LR0779427845,2024-02-03,2024-02-07,delivered
aa53550f-7bbf-4c98-b22f-90bf1551ca0c,1f70a05b-4d2b-4f08-8e63-5df5eae3182d,bbc4323f-7fdc-4913-8813-74f66d90fbff,fedex,1Z812KA7062426987,2024-04-12,2024-04-14,returned
289c5c34-3d37-4a23-a836-3ebdef9f6b97,6393a577-c530-4fe9-8e88-57253b7fcc2c,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z919KG9154957229,2023-09-18,2023-09-25,delivered
bac3b662-c7a4-48ca-8829-0114db8aa735,39c221e9-dd2e-4dfb-8362-25788bec9dd8,fa42ec50-bf62-41ae-851d-68ee160f73ae,amazon_logistics,1Z065TI4041773851,2023-06-25,2023-07-03,delivered
0c6f886d-2d70-4e2e-b0f6-259d08c8a4b6,19645be7-59d5-4826-96f6-189b5ed94508,2f1e95b4-aa81-4b55-926d-70531f59528d,usps,1Z508DE6804159998,2024-03-16,2024-03-21,returned
2d951be7-dda5-44b0-ba6b-9e6f57c5e555,fb1b2e2c-fe12-4d78-a251-baa9591822b8,186252aa-ede5-4d43-ae8c-afa67e2d2f41,usps,1Z785ZR5510476653,2024-04-26,2024-04-30,delivered
d487c3eb-ad78-47da-8653-6731ae2ad79e,6c9c0616-4037-4a11-99af-bb91fed1cde3,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,amazon_logistics,1Z753BX9509436161,2023-10-18,2023-10-26,delivered
6d6dc8dc-d1cc-4e99-85d2-08bde420c35e,16d1ccff-9b5b-4c84-8bb2-311f0b7eac94,90d6c40d-10d6-432b-99fe-bd1448f1aa57,dhl,1Z820YG9072425888,2024-04-16,2024-04-21,delivered
dc977273-c9e4-488e-8e9f-744db2819571,21f4c376-0b7f-4f7b-8012-3cc365a42bd0,2f1e95b4-aa81-4b55-926d-70531f59528d,amazon_logistics,1Z766QH5616819206,2023-10-13,2023-10-16,delivered
db80a024-6847-4f86-a977-2fe723118fc4,85109421-ece9-4fec-b36a-02a091ee3ad2,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z504AI3320824529,2023-02-27,2023-03-01,delivered
699509de-e00e-4ec6-bd0e-e5eb14aab1f0,92e5f29a-57ad-4717-afda-ea9b3f9970af,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,dhl,1Z568NI7881984743,2023-10-04,2023-10-12,delivered
3179dfa8-9e58-423a-86f7-9b546ad817da,d4a8618c-6fd5-49ae-8581-b83f789ca159,17c4e490-aea6-450e-8341-edd09cb436b7,ups,1Z603RZ3066763947,2024-01-30,2024-02-09,delivered
af54747f-e98f-4324-a027-99049adaa4f7,34371af7-9b85-4ee6-b62a-96990ffec856,ab993ac2-3403-4413-88ca-adf00cee0973,dhl,1Z712ND2122307499,2024-01-24,2024-02-03,delivered
633d9a25-c3ec-49fd-bec1-ce7d6b5b49cc,f72f0b2f-49e2-475e-8fdd-cc079e08c7c7,186252aa-ede5-4d43-ae8c-afa67e2d2f41,fedex,1Z906XE1840377935,2024-03-09,2024-03-12,delivered
5d8fc5fe-6215-4db2-8181-e46436a909ce,4b4334c1-57d9-4666-8d80-a9a7470b3768,3b5e3aa9-ba0f-4938-8883-41d61182dc94,usps,1Z128MP8593008606,2023-07-19,2023-07-25,returned
d64ed2dd-5884-4495-82db-65671c751b7e,ce4ec952-65b9-46ee-8ab7-dae90c0c5ff7,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z104CY8943709175,2023-12-09,2023-12-19,delivered
b9ec0bfa-4e4d-4471-becd-682a061355b4,8deada7b-4972-4859-80d0-da4edb95f455,fa42ec50-bf62-41ae-851d-68ee160f73ae,usps,1Z007MY6630548878,2024-02-02,2024-02-07,delivered
d898865e-39b9-4674-b9e1-668b960b0425,7463b0ce-c0a4-4f23-acbb-7070a3f43992,fa42ec50-bf62-41ae-851d-68ee160f73ae,fedex,1Z575XX5534986690,2023-10-08,2023-10-14,delivered
05dd62d6-0f84-4bb3-ae97-d064cd5540ad,d7376612-39b0-4e18-ac3e-10157259df86,90d6c40d-10d6-432b-99fe-bd1448f1aa57,usps,1Z794LJ1040193623,2023-09-05,2023-09-14,delivered
a28d2fda-8a1b-4db6-8e03-9e2161a1e407,ff4f5144-cd62-43db-a107-918a3b323eb3,fa42ec50-bf62-41ae-851d-68ee160f73ae,fedex,1Z857PM5410538721,2024-01-07,2024-01-09,delivered
5bc91046-4d15-4aa9-b10d-d8626ad2901e,a30bb7d4-4bef-4ea0-bfac-e870f0aa4aec,90d6c40d-10d6-432b-99fe-bd1448f1aa57,ups,1Z874XF5468375906,2023-06-12,2023-06-17,delivered
958ccaff-b6a6-4ac7-847c-d99b2d260de2,9bc47a46-39e1-4590-84b9-75b845930a40,2f1e95b4-aa81-4b55-926d-70531f59528d,fedex,1Z831OA0490603434,2024-03-07,2024-03-11,delivered
99e3946e-743e-4ce3-a418-8d07b4390e61,51d2cde3-1083-40ed-8297-52ddc296c025,fa42ec50-bf62-41ae-851d-68ee160f73ae,ups,1Z914QK9485963465,2023-04-24,2023-05-02,delivered
869a90be-7034-4415-a80a-cc7497cfe2e0,243e6dc4-c796-4541-b644-642dac3edf4c,90d6c40d-10d6-432b-99fe-bd1448f1aa57,dhl,1Z052HU3236559963,2023-12-22,2023-12-30,delivered
4cb41a48-b9e7-4f52-b068-7f3edfe2baba,ad8877a6-11f1-4ff5-a6d7-af494ae5976a,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z973EP7303279888,2024-01-20,2024-01-25,delivered
07cb1f6a-deb8-4815-b713-1f0ce3a6a0d6,379de358-bc4c-4cb8-af70-fd8fd8eaa90f,bbc4323f-7fdc-4913-8813-74f66d90fbff,amazon_logistics,1Z020TG6448433517,2024-04-27,2024-04-30,delivered
20df798a-4687-42a5-8d29-0000c055dad7,3ef2bfb0-2423-4efc-aa63-f006237f8eb0,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z746FA4309861893,2024-01-29,2024-02-05,delivered
8c790de6-4f75-4c73-ac7c-2f24c1db2588,2f628be7-a18d-4fa7-a56f-47bd0503093d,bbc4323f-7fdc-4913-8813-74f66d90fbff,amazon_logistics,1Z702RK8517359684,2024-02-14,2024-02-24,delivered
bd5e1186-d3e1-4b02-89a3-6525e0a42464,4a70427e-d067-4058-b12c-bdc357a34c8a,17c4e490-aea6-450e-8341-edd09cb436b7,amazon_logistics,1Z804UC4318719924,2023-11-12,2023-11-14,delivered
0e832339-7d75-405a-b6f9-a7cd8ff0eb1a,0bf9ca77-e33e-4790-80db-fd03d5c90e3c,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,dhl,1Z079LS2257281311,2023-05-14,2023-05-16,returned
4f8c5c36-b5d3-41cb-8a76-7dfd8d010d09,ebca5009-2d02-46c4-8d52-ff8ae4047e39,fa42ec50-bf62-41ae-851d-68ee160f73ae,usps,1Z845VN8432737321,2023-08-15,2023-08-18,delivered
8d2aed7b-f10f-41ed-aee7-d07919856d2e,c208b5f6-4f7e-46ef-9ada-31fa87e40f1c,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,fedex,1Z438ZG6202752040,2023-09-13,,in_transit
30a15dae-128c-4dcf-a420-1d1351b4ff1c,2dd24cb6-780b-4a1d-9f9e-c1fbbd0f46cd,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z923DN6116577283,2023-11-21,2023-11-27,delivered
b45d0d7a-73f4-41da-a625-fba63b91f299,b0a75b80-384d-4635-a7c1-fb1d025f8ca3,17c4e490-aea6-450e-8341-edd09cb436b7,ups,1Z406MH6599984950,2023-12-11,2023-12-15,delivered
54387393-33df-431d-b645-ea45f63e7eb6,0bac7d7f-8e35-4af2-ac76-de1a438fa1bb,186252aa-ede5-4d43-ae8c-afa67e2d2f41,fedex,1Z855XY2596989590,2024-02-05,2024-02-08,delivered
5ab374f5-bf27-411a-89e0-93d536c057e0,841d08ff-30d0-417d-a351-f5e979368eee,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,fedex,1Z886BU8977330992,2023-11-23,2023-12-01,delivered
0ccb3846-525b-4167-86a3-9d7beacacdd8,a5e63096-60c5-4cf8-96b4-a075c0f0bfb9,fa42ec50-bf62-41ae-851d-68ee160f73ae,ups,1Z476SZ0763476058,2023-04-09,2023-04-17,delivered
11b940ba-c169-4f43-b1a7-655151cf491a,89941553-52a6-4eee-b1e7-5e5250af6b1d,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,dhl,1Z375IY3940633678,2023-10-03,2023-10-12,delivered
